 kgrid  ValNew  Policy 
    0.55 -37.4029     0.55
0.551301 -37.1668     0.55
0.552603 -36.9356     0.55
0.553904 -36.7092     0.55
0.555205 -36.4875     0.55
0.556507 -36.2703     0.55
0.557808 -36.0576     0.55
0.559109 -35.8492     0.55
 0.56041  -35.645     0.55
0.561712 -35.4449     0.55
0.563013 -35.2488     0.55
0.564314 -35.0567     0.55
0.565616 -34.8684     0.55
0.566917 -34.6839     0.55
0.568218 -34.5013 0.551301
 0.56952 -34.3209 0.551301
0.570821 -34.1415 0.552603
0.572122 -33.9643 0.553904
0.573423 -33.7885 0.553904
0.574725  -33.614 0.555205
0.576026 -33.4416 0.556507
0.577327 -33.2703 0.556507
0.578629 -33.1005 0.557808
 0.57993 -32.9328 0.559109
0.581231 -32.7657 0.559109
0.582533 -32.6005  0.56041
0.583834 -32.4371  0.56041
0.585135 -32.2743 0.561712
0.586436 -32.1135 0.563013
0.587738 -31.9542 0.563013
0.589039 -31.7956 0.564314
 0.59034 -31.6388 0.565616
0.591642 -31.4834 0.565616
0.592943 -31.3291 0.566917
0.594244 -31.1764 0.568218
0.595546 -31.0248 0.568218
0.596847 -30.8743  0.56952
0.598148 -30.7254 0.570821
0.599449 -30.5775 0.570821
0.600751 -30.4304 0.572122
0.602052 -30.2849 0.573423
0.603353 -30.1405 0.573423
0.604655 -29.9967 0.574725
0.605956 -29.8543 0.576026
0.607257 -29.7134 0.576026
0.608559  -29.573 0.577327
 0.60986 -29.4336 0.578629
0.611161 -29.2957  0.57993
0.612462 -29.1586  0.57993
0.613764 -29.0225 0.581231
0.615065 -28.8875 0.582533
0.616366 -28.7536 0.582533
0.617668 -28.6203 0.583834
0.618969 -28.4883 0.585135
 0.62027 -28.3575 0.586436
0.621572 -28.2271 0.586436
0.622873 -28.0978 0.587738
0.624174 -27.9693 0.589039
0.625475 -27.8418  0.59034
0.626777 -27.7148  0.59034
0.628078 -27.5888 0.591642
0.629379 -27.4636 0.592943
0.630681 -27.3394 0.594244
0.631982 -27.2157 0.594244
0.633283 -27.0927 0.595546
0.634585 -26.9708 0.596847
0.635886 -26.8498 0.598148
0.637187 -26.7291 0.598148
0.638488 -26.6092 0.599449
 0.63979 -26.4904 0.600751
0.641091 -26.3723 0.602052
0.642392 -26.2547 0.602052
0.643694 -26.1378 0.603353
0.644995 -26.0219 0.604655
0.646296 -25.9067 0.605956
0.647598 -25.7921 0.605956
0.648899  -25.678 0.607257
  0.6502 -25.5648 0.608559
0.651502 -25.4525  0.60986
0.652803 -25.3407  0.60986
0.654104 -25.2295 0.611161
0.655405 -25.1189 0.612462
0.656707 -25.0093 0.613764
0.658008 -24.9003 0.613764
0.659309 -24.7917 0.615065
0.660611 -24.6837 0.616366
0.661912 -24.5767 0.617668
0.663213 -24.4703 0.618969
0.664515 -24.3643 0.618969
0.665816 -24.2589  0.62027
0.667117 -24.1544 0.621572
0.668418 -24.0505 0.622873
 0.66972  -23.947 0.622873
0.671021 -23.8441 0.624174
0.672322  -23.742 0.625475
0.673624 -23.6405 0.626777
0.674925 -23.5396 0.626777
0.676226  -23.439 0.628078
0.677528 -23.3392 0.629379
0.678829 -23.2401 0.630681
 0.68013 -23.1415 0.630681
0.681431 -23.0433 0.631982
0.682733 -22.9457 0.633283
0.684034 -22.8488 0.634585
0.685335 -22.7525 0.635886
0.686637 -22.6566 0.635886
0.687938 -22.5612 0.637187
0.689239 -22.4665 0.638488
0.690541 -22.3723  0.63979
0.691842 -22.2787  0.63979
0.693143 -22.1854 0.641091
0.694444 -22.0928 0.642392
0.695746 -22.0007 0.643694
0.697047 -21.9092 0.643694
0.698348  -21.818 0.644995
 0.69965 -21.7274 0.646296
0.700951 -21.6373 0.647598
0.702252 -21.5479 0.648899
