 kgrid  ValNew  Policy 
    0.55 -59.1643 0.565616
0.551301 -58.9858 0.566917
0.552603 -58.8088 0.568218
0.553904 -58.6328 0.568218
0.555205 -58.4577  0.56952
0.556507 -58.2839 0.570821
0.557808 -58.1115 0.572122
0.559109 -57.9404 0.573423
 0.56041 -57.7702 0.573423
0.561712 -57.6009 0.574725
0.563013  -57.433 0.576026
0.564314 -57.2664 0.577327
0.565616 -57.1009 0.578629
0.566917 -56.9362 0.578629
0.568218 -56.7723  0.57993
 0.56952 -56.6094 0.581231
0.570821 -56.4473 0.582533
0.572122 -56.2861 0.583834
0.573423 -56.1259 0.585135
0.574725 -55.9665 0.586436
0.576026 -55.8081 0.586436
0.577327 -55.6501 0.587738
0.578629  -55.493 0.589039
 0.57993 -55.3368  0.59034
0.581231 -55.1813 0.591642
0.582533 -55.0267 0.592943
0.583834  -54.873 0.594244
0.585135 -54.7199 0.595546
0.586436 -54.5678 0.596847
0.587738 -54.4162 0.596847
0.589039 -54.2653 0.598148
 0.59034 -54.1152 0.599449
0.591642 -53.9658 0.600751
0.592943 -53.8171 0.602052
0.594244 -53.6692 0.603353
0.595546 -53.5221 0.604655
0.596847 -53.3757 0.605956
0.598148 -53.2299 0.607257
0.599449 -53.0848 0.607257
0.600751 -52.9403 0.608559
0.602052 -52.7964  0.60986
0.603353 -52.6531 0.611161
0.604655 -52.5106 0.612462
0.605956 -52.3688 0.613764
0.607257 -52.2277 0.615065
0.608559 -52.0871 0.616366
 0.60986 -51.9473 0.617668
0.611161 -51.8081 0.618969
0.612462 -51.6695 0.618969
0.613764 -51.5314  0.62027
0.615065 -51.3938 0.621572
0.616366 -51.2569 0.622873
0.617668 -51.1207 0.624174
0.618969 -50.9849 0.625475
 0.62027 -50.8498 0.626777
0.621572 -50.7153 0.628078
0.622873 -50.5815 0.629379
0.624174 -50.4482 0.630681
0.625475 -50.3154 0.631982
0.626777 -50.1833 0.633283
0.628078 -50.0515 0.633283
0.629379 -49.9204 0.634585
0.630681 -49.7897 0.635886
0.631982 -49.6597 0.637187
0.633283 -49.5303 0.638488
