 kgrid  ValNew  Policy 
      0.55   -17.7557       0.55
  0.551301   -17.4488       0.55
  0.552603   -17.1485       0.55
  0.553904   -16.8548       0.55
  0.555205   -16.5674       0.55
  0.556507   -16.2861       0.55
  0.557808   -16.0109       0.55
  0.559109   -15.7415       0.55
   0.56041   -15.4778       0.55
  0.561712   -15.2197       0.55
  0.563013    -14.967       0.55
  0.564314   -14.7195       0.55
  0.565616   -14.4773       0.55
  0.566917     -14.24       0.55
  0.568218   -14.0076       0.55
   0.56952     -13.78       0.55
  0.570821   -13.5571       0.55
  0.572122   -13.3387       0.55
  0.573423   -13.1247       0.55
  0.574725    -12.915       0.55
  0.576026   -12.7096       0.55
  0.577327   -12.5083       0.55
  0.578629    -12.311       0.55
   0.57993   -12.1176       0.55
  0.581231    -11.928       0.55
  0.582533   -11.7422       0.55
  0.583834     -11.56       0.55
  0.585135   -11.3813       0.55
  0.586436   -11.2062       0.55
  0.587738   -11.0344       0.55
  0.589039   -10.8659       0.55
   0.59034   -10.7007       0.55
  0.591642   -10.5387       0.55
  0.592943   -10.3797       0.55
  0.594244   -10.2238       0.55
  0.595546   -10.0708       0.55
  0.596847   -9.92065       0.55
  0.598148   -9.77335       0.55
  0.599449   -9.62881       0.55
  0.600751   -9.48696       0.55
  0.602052   -9.34774       0.55
  0.603353    -9.2111       0.55
  0.604655   -9.07696       0.55
  0.605956   -8.94529       0.55
  0.607257   -8.81602       0.55
  0.608559   -8.68911       0.55
   0.60986    -8.5645       0.55
  0.611161   -8.44213       0.55
  0.612462   -8.32197       0.55
  0.613764   -8.20396       0.55
  0.615065   -8.08806       0.55
  0.616366   -7.97422       0.55
  0.617668    -7.8624       0.55
  0.618969   -7.75255       0.55
   0.62027   -7.64464       0.55
  0.621572   -7.53862       0.55
  0.622873   -7.43445       0.55
  0.624174   -7.33209       0.55
  0.625475   -7.23151       0.55
  0.626777   -7.13267       0.55
  0.628078   -7.03553       0.55
  0.629379   -6.94005       0.55
  0.630681   -6.84621       0.55
  0.631982   -6.75396       0.55
  0.633283   -6.66328       0.55
  0.634585   -6.57414       0.55
  0.635886   -6.48649       0.55
  0.637187   -6.40032       0.55
  0.638488   -6.31559       0.55
   0.63979   -6.23227       0.55
  0.641091   -6.15034       0.55
  0.642392   -6.06976       0.55
  0.643694   -5.99052       0.55
  0.644995   -5.91258       0.55
  0.646296   -5.83591       0.55
  0.647598    -5.7605       0.55
  0.648899   -5.68631       0.55
    0.6502   -5.61333       0.55
  0.651502   -5.54153       0.55
  0.652803   -5.47089       0.55
  0.654104   -5.40138       0.55
  0.655405   -5.33298       0.55
  0.656707   -5.26568       0.55
  0.658008   -5.19944       0.55
  0.659309   -5.13426       0.55
  0.660611    -5.0701       0.55
  0.661912   -5.00695       0.55
  0.663213    -4.9448       0.55
  0.664515   -4.88362       0.55
  0.665816   -4.82339       0.55
  0.667117    -4.7641       0.55
  0.668418   -4.70572       0.55
   0.66972   -4.64825       0.55
  0.671021   -4.59166       0.55
  0.672322   -4.53594       0.55
  0.673624   -4.48107       0.55
  0.674925   -4.42704       0.55
  0.676226   -4.37383       0.55
  0.677528   -4.32142       0.55
  0.678829   -4.26981       0.55
   0.68013   -4.21897       0.55
  0.681431    -4.1689       0.55
  0.682733   -4.11957       0.55
  0.684034   -4.07098       0.55
  0.685335   -4.02311       0.55
  0.686637   -3.97595       0.55
  0.687938   -3.92949       0.55
  0.689239   -3.88371       0.55
  0.690541   -3.83861       0.55
  0.691842   -3.79416       0.55
  0.693143   -3.75037       0.55
  0.694444   -3.70721       0.55
  0.695746   -3.66467       0.55
  0.697047   -3.62275       0.55
  0.698348   -3.58144       0.55
   0.69965   -3.54072       0.55
  0.700951   -3.50058       0.55
  0.702252   -3.46102       0.55
  0.703554   -3.42202       0.55
  0.704855   -3.38357       0.55
  0.706156   -3.34567       0.55
  0.707457    -3.3083       0.55
  0.708759   -3.27146       0.55
   0.71006   -3.23514       0.55
  0.711361   -3.19933       0.55
  0.712663   -3.16401       0.55
  0.713964   -3.12919       0.55
  0.715265   -3.09485       0.55
  0.716567   -3.06098       0.55
  0.717868   -3.02758       0.55
  0.719169   -2.99464       0.55
   0.72047   -2.96215       0.55
  0.721772   -2.93011       0.55
  0.723073    -2.8985       0.55
  0.724374   -2.86733       0.55
  0.725676   -2.83657       0.55
  0.726977   -2.80623       0.55
  0.728278    -2.7763       0.55
   0.72958   -2.74678       0.55
  0.730881   -2.71765       0.55
  0.732182   -2.68891       0.55
  0.733483   -2.66055       0.55
  0.734785   -2.63257       0.55
  0.736086   -2.60495       0.55
  0.737387   -2.57771       0.55
  0.738689   -2.55082       0.55
   0.73999   -2.52429       0.55
  0.741291   -2.49811       0.55
  0.742593   -2.47226       0.55
  0.743894   -2.44676       0.55
  0.745195   -2.42158       0.55
  0.746496   -2.39674       0.55
  0.747798   -2.37221       0.55
  0.749099     -2.348       0.55
    0.7504    -2.3241       0.55
  0.751702   -2.30051       0.55
  0.753003   -2.27722       0.55
  0.754304   -2.25423       0.55
  0.755606   -2.23153       0.55
  0.756907   -2.20912       0.55
  0.758208   -2.18699       0.55
   0.75951   -2.16514       0.55
  0.760811   -2.14357       0.55
  0.762112   -2.12227       0.55
  0.763413   -2.10123       0.55
  0.764715   -2.08046       0.55
  0.766016   -2.05995       0.55
  0.767317   -2.03969       0.55
  0.768619   -2.01968       0.55
   0.76992   -1.99992       0.55
  0.771221   -1.98041       0.55
  0.772523   -1.96113       0.55
  0.773824   -1.94209       0.55
  0.775125   -1.92328       0.55
  0.776426   -1.90471       0.55
  0.777728   -1.88636       0.55
  0.779029   -1.86823       0.55
   0.78033   -1.85032       0.55
  0.781632   -1.83263       0.55
  0.782933   -1.81515       0.55
  0.784234   -1.79788       0.55
  0.785536   -1.78082       0.55
  0.786837   -1.76397       0.55
  0.788138   -1.74731       0.55
  0.789439   -1.73085       0.55
  0.790741   -1.71459       0.55
  0.792042   -1.69852       0.55
  0.793343   -1.68264       0.55
  0.794645   -1.66695       0.55
  0.795946   -1.65144       0.55
  0.797247   -1.63612       0.55
  0.798549   -1.62097       0.55
   0.79985     -1.606       0.55
  0.801151    -1.5912       0.55
  0.802452   -1.57658       0.55
  0.803754   -1.56213       0.55
  0.805055   -1.54784       0.55
  0.806356   -1.53372       0.55
  0.807658   -1.51976       0.55
  0.808959   -1.50596       0.55
   0.81026   -1.49232       0.55
  0.811562   -1.47883       0.55
  0.812863    -1.4655       0.55
  0.814164   -1.45232       0.55
  0.815465   -1.43929       0.55
  0.816767    -1.4264       0.55
  0.818068   -1.41366       0.55
  0.819369   -1.40107       0.55
  0.820671   -1.38862       0.55
  0.821972    -1.3763       0.55
  0.823273   -1.36413       0.55
  0.824575   -1.35209       0.55
  0.825876   -1.34018       0.55
  0.827177    -1.3284       0.55
  0.828478   -1.31676       0.55
   0.82978   -1.30525       0.55
  0.831081   -1.29386       0.55
  0.832382    -1.2826       0.55
  0.833684   -1.27146       0.55
  0.834985   -1.26044       0.55
  0.836286   -1.24954       0.55
  0.837588   -1.23876       0.55
  0.838889    -1.2281       0.55
   0.84019   -1.21756       0.55
  0.841491   -1.20713       0.55
  0.842793   -1.19681       0.55
  0.844094    -1.1866       0.55
  0.845395   -1.17651       0.55
  0.846697   -1.16652       0.55
  0.847998   -1.15663       0.55
  0.849299   -1.14686       0.55
  0.850601   -1.13719       0.55
  0.851902   -1.12762       0.55
  0.853203   -1.11815       0.55
  0.854505   -1.10878       0.55
  0.855806   -1.09951       0.55
  0.857107   -1.09034       0.55
  0.858408   -1.08127       0.55
   0.85971   -1.07229       0.55
  0.861011    -1.0634       0.55
  0.862312   -1.05461       0.55
  0.863614   -1.04591       0.55
  0.864915    -1.0373       0.55
  0.866216   -1.02878       0.55
  0.867518   -1.02035       0.55
  0.868819     -1.012       0.55
   0.87012   -1.00374       0.55
  0.871421  -0.995567       0.55
  0.872723  -0.987477       0.55
  0.874024   -0.97947       0.55
  0.875325  -0.971544       0.55
  0.876627  -0.963699       0.55
  0.877928  -0.955934       0.55
  0.879229  -0.948248       0.55
  0.880531   -0.94064       0.55
  0.881832  -0.933109       0.55
  0.883133  -0.925654       0.55
  0.884434  -0.918274       0.55
  0.885736  -0.910969       0.55
  0.887037  -0.903736       0.55
  0.888338  -0.896576       0.55
   0.88964  -0.889488       0.55
  0.890941   -0.88247       0.55
  0.892242  -0.875522       0.55
  0.893544  -0.868643       0.55
  0.894845  -0.861832       0.55
  0.896146  -0.855089       0.55
  0.897447  -0.848412       0.55
  0.898749    -0.8418       0.55
   0.90005  -0.835254       0.55
  0.901351  -0.828772       0.55
  0.902653  -0.822353       0.55
  0.903954  -0.815997       0.55
  0.905255  -0.809703       0.55
  0.906557  -0.803471       0.55
  0.907858  -0.797298       0.55
  0.909159  -0.791186       0.55
   0.91046  -0.785132       0.55
  0.911762  -0.779137       0.55
  0.913063    -0.7732       0.55
  0.914364   -0.76732       0.55
  0.915666  -0.761496       0.55
  0.916967  -0.755728       0.55
  0.918268  -0.750015       0.55
   0.91957  -0.744356       0.55
  0.920871  -0.738752       0.55
  0.922172    -0.7332       0.55
  0.923473  -0.727701       0.55
  0.924775  -0.722254       0.55
  0.926076  -0.716859       0.55
  0.927377  -0.711514       0.55
