 kgrid  ValNew  Policy 
    0.55  -40.856     0.55
0.551301 -40.5491     0.55
0.552603 -40.2489     0.55
0.553904 -39.9551     0.55
0.555205 -39.6677     0.55
0.556507 -39.3865     0.55
0.557808 -39.1112     0.55
0.559109 -38.8419     0.55
 0.56041 -38.5782     0.55
0.561712   -38.32     0.55
0.563013 -38.0673     0.55
0.564314 -37.8199     0.55
0.565616 -37.5776     0.55
0.566917 -37.3404     0.55
0.568218  -37.108     0.55
 0.56952 -36.8804     0.55
0.570821 -36.6574     0.55
0.572122  -36.439     0.55
0.573423 -36.2251     0.55
0.574725 -36.0154     0.55
0.576026   -35.81     0.55
0.577327 -35.6086     0.55
0.578629 -35.4113     0.55
 0.57993 -35.2179     0.55
0.581231 -35.0283     0.55
0.582533 -34.8425     0.55
0.583834 -34.6603     0.55
0.585135 -34.4797 0.551301
0.586436 -34.3015 0.551301
0.587738 -34.1239 0.552603
0.589039 -33.9486 0.553904
 0.59034 -33.7749 0.553904
0.591642 -33.6021 0.555205
0.592943 -33.4315 0.556507
0.594244 -33.2621 0.556507
0.595546  -33.094 0.557808
0.596847  -32.928 0.559109
0.598148 -32.7627 0.559109
0.599449 -32.5991  0.56041
0.600751 -32.4374  0.56041
0.602052 -32.2761 0.561712
0.603353 -32.1169 0.563013
0.604655 -31.9591 0.563013
0.605956  -31.802 0.564314
0.607257 -31.6468 0.565616
0.608559 -31.4928 0.565616
 0.60986 -31.3399 0.566917
0.611161 -31.1887 0.568218
0.612462 -31.0383 0.568218
0.613764 -30.8892  0.56952
0.615065 -30.7418 0.570821
0.616366  -30.595 0.570821
0.617668 -30.4493 0.572122
0.618969 -30.3051 0.573423
 0.62027 -30.1618 0.573423
0.621572 -30.0193 0.574725
0.622873 -29.8782 0.576026
0.624174 -29.7382 0.576026
0.625475  -29.599 0.577327
0.626777  -29.461 0.578629
0.628078 -29.3243 0.578629
0.629379 -29.1879  0.57993
0.630681  -29.053 0.581231
0.631982 -28.9193 0.582533
0.633283 -28.7861 0.582533
0.634585 -28.6539 0.583834
0.635886 -28.5231 0.585135
0.637187 -28.3929 0.585135
0.638488 -28.2636 0.586436
 0.63979 -28.1354 0.587738
0.641091  -28.008 0.589039
0.642392 -27.8812 0.589039
0.643694 -27.7551  0.59034
0.644995 -27.6302 0.591642
0.646296 -27.5061 0.592943
0.647598 -27.3824 0.592943
0.648899 -27.2596 0.594244
  0.6502 -27.1377 0.595546
0.651502 -27.0167 0.596847
0.652803 -26.8961 0.596847
0.654104 -26.7764 0.598148
0.655405 -26.6574 0.599449
0.656707 -26.5395 0.599449
0.658008  -26.422 0.600751
0.659309 -26.3051 0.602052
0.660611 -26.1891 0.603353
0.661912 -26.0741 0.603353
0.663213 -25.9594 0.604655
0.664515 -25.8454 0.605956
0.665816 -25.7322 0.607257
0.667117   -25.62 0.608559
0.668418  -25.508 0.608559
 0.66972 -25.3968  0.60986
0.671021 -25.2864 0.611161
0.672322 -25.1767 0.612462
0.673624 -25.0674 0.612462
0.674925 -24.9589 0.613764
0.676226 -24.8511 0.615065
0.677528  -24.744 0.616366
0.678829 -24.6373 0.616366
 0.68013 -24.5314 0.617668
0.681431 -24.4261 0.618969
0.682733 -24.3215  0.62027
0.684034 -24.2174  0.62027
0.685335 -24.1139 0.621572
0.686637  -24.011 0.622873
0.687938 -23.9089 0.624174
0.689239 -23.8072 0.624174
0.690541  -23.706 0.625475
0.691842 -23.6056 0.626777
0.693143 -23.5058 0.628078
0.694444 -23.4065 0.628078
0.695746 -23.3076 0.629379
0.697047 -23.2094 0.630681
0.698348 -23.1119 0.631982
 0.69965 -23.0149 0.631982
0.700951 -22.9182 0.633283
0.702252 -22.8223 0.634585
