 kgrid  ValNew  Policy 
    0.55 -40.7046 0.617607
 0.55013 -40.6911 0.617737
 0.55026 -40.6776 0.617867
 0.55039 -40.6641 0.617867
 0.55052 -40.6506 0.617997
 0.55065 -40.6371 0.618127
 0.55078 -40.6236 0.618257
 0.55091 -40.6102 0.618387
 0.55104 -40.5967 0.618517
 0.55117 -40.5832 0.618647
  0.5513 -40.5698 0.618777
 0.55143 -40.5563 0.618907
 0.55156 -40.5429 0.619037
 0.55169 -40.5295 0.619167
 0.55182  -40.516 0.619167
 0.55195 -40.5026 0.619297
 0.55208 -40.4892 0.619427
 0.55221 -40.4758 0.619557
 0.55234 -40.4624 0.619687
 0.55247  -40.449 0.619817
  0.5526 -40.4356 0.619947
 0.55273 -40.4223 0.620077
 0.55286 -40.4089 0.620207
 0.55299 -40.3955 0.620337
 0.55312 -40.3822 0.620337
 0.55325 -40.3688 0.620467
 0.55338 -40.3555 0.620597
 0.55351 -40.3422 0.620727
 0.55364 -40.3288 0.620857
 0.55377 -40.3155 0.620987
  0.5539 -40.3022 0.621117
 0.55403 -40.2889 0.621247
 0.55416 -40.2756 0.621377
 0.55429 -40.2623 0.621507
 0.55442  -40.249 0.621637
 0.55455 -40.2357 0.621637
 0.55468 -40.2225 0.621767
 0.55481 -40.2092 0.621897
 0.55494 -40.1959 0.622027
0.555071 -40.1827 0.622157
0.555201 -40.1694 0.622287
0.555331 -40.1562 0.622417
0.555461  -40.143 0.622547
0.555591 -40.1297 0.622677
0.555721 -40.1165 0.622807
0.555851 -40.1033 0.622937
0.555981 -40.0901 0.622937
0.556111 -40.0769 0.623067
0.556241 -40.0637 0.623197
0.556371 -40.0505 0.623327
0.556501 -40.0374 0.623457
0.556631 -40.0242 0.623587
0.556761  -40.011 0.623717
0.556891 -39.9979 0.623847
0.557021 -39.9847 0.623977
0.557151 -39.9716 0.624107
0.557281 -39.9584 0.624237
0.557411 -39.9453 0.624237
0.557541 -39.9322 0.624367
0.557671 -39.9191 0.624497
0.557801  -39.906 0.624627
0.557931 -39.8929 0.624757
0.558061 -39.8798 0.624887
0.558191 -39.8667 0.625018
0.558321 -39.8536 0.625148
