 kgrid  ValNew  Policy 
    0.55 -52.2804 0.564738
0.550433 -52.2217 0.564738
0.550867  -52.163 0.565172
  0.5513 -52.1045 0.565605
0.551734 -52.0462 0.566039
0.552167  -51.988 0.566472
0.552601 -51.9299 0.566472
0.553034  -51.872 0.566906
0.553468 -51.8142 0.567339
0.553901 -51.7566 0.567773
0.554335 -51.6991 0.567773
0.554768 -51.6417 0.568206
0.555202 -51.5845  0.56864
0.555635 -51.5274 0.569073
0.556069 -51.4705 0.569073
0.556502 -51.4136 0.569507
0.556936 -51.3569  0.56994
0.557369 -51.3004 0.570373
0.557803  -51.244 0.570373
0.558236 -51.1877 0.570807
 0.55867 -51.1315  0.57124
0.559103 -51.0755 0.571674
0.559537 -51.0196 0.572107
 0.55997 -50.9638 0.572107
0.560403 -50.9082 0.572541
0.560837 -50.8527 0.572974
 0.56127 -50.7973 0.573408
0.561704 -50.7421 0.573408
0.562137 -50.6869 0.573841
0.562571 -50.6319 0.574275
0.563004  -50.577 0.574708
0.563438 -50.5223 0.575142
0.563871 -50.4677 0.575142
0.564305 -50.4132 0.575575
0.564738 -50.3588 0.576009
0.565172 -50.3046 0.576442
0.565605 -50.2505 0.576876
0.566039 -50.1965 0.576876
0.566472 -50.1426 0.577309
0.566906 -50.0888 0.577743
0.567339 -50.0352 0.578176
0.567773 -49.9817 0.578176
0.568206 -49.9283  0.57861
 0.56864  -49.875 0.579043
0.569073 -49.8218 0.579476
0.569507 -49.7688  0.57991
 0.56994 -49.7159  0.57991
0.570373  -49.663 0.580343
0.570807 -49.6103 0.580777
 0.57124 -49.5576  0.58121
0.571674 -49.5051 0.581644
0.572107 -49.4527 0.582077
0.572541 -49.4003 0.582511
0.572974 -49.3481 0.582511
0.573408 -49.2959 0.582944
0.573841 -49.2438 0.583378
0.574275 -49.1919 0.583811
0.574708   -49.14 0.584245
0.575142 -49.0883 0.584678
0.575575 -49.0366 0.585112
0.576009  -48.985 0.585112
0.576442 -48.9335 0.585545
0.576876 -48.8821 0.585979
0.577309 -48.8309 0.586412
0.577743 -48.7797 0.586846
0.578176 -48.7286 0.587279
 0.57861 -48.6776 0.587713
0.579043 -48.6266 0.587713
0.579476 -48.5758 0.588146
 0.57991 -48.5251  0.58858
0.580343 -48.4744 0.589013
0.580777 -48.4239 0.589446
 0.58121 -48.3734  0.58988
0.581644 -48.3231 0.590313
0.582077 -48.2728 0.590313
0.582511 -48.2226 0.590747
0.582944 -48.1725  0.59118
0.583378 -48.1224 0.591614
0.583811 -48.0725 0.592047
0.584245 -48.0227 0.592481
0.584678  -47.973 0.592914
0.585112 -47.9233 0.592914
0.585545 -47.8737 0.593348
0.585979 -47.8242 0.593781
0.586412 -47.7748 0.594215
0.586846 -47.7255 0.594648
0.587279 -47.6763 0.595082
0.587713 -47.6272 0.595515
0.588146 -47.5781 0.595515
 0.58858 -47.5291 0.595949
0.589013 -47.4802 0.596382
0.589446 -47.4314 0.596816
 0.58988 -47.3827 0.597249
0.590313 -47.3341 0.597683
0.590747 -47.2856 0.598116
 0.59118 -47.2371  0.59855
0.591614 -47.1887  0.59855
0.592047 -47.1404 0.598983
0.592481 -47.0922 0.599416
0.592914 -47.0441  0.59985
0.593348 -46.9961 0.600283
0.593781 -46.9481 0.600717
0.594215 -46.9003  0.60115
0.594648 -46.8525 0.601584
0.595082 -46.8047 0.601584
0.595515 -46.7571 0.602017
