 kgrid  ValNew  Policy 
    0.55  -30.572  0.57124
0.550433 -30.5215 0.571674
0.550867 -30.4711 0.572107
  0.5513 -30.4208 0.572107
0.551734 -30.3706 0.572541
0.552167 -30.3206 0.572974
0.552601 -30.2707 0.572974
0.553034 -30.2209 0.573408
0.553468 -30.1713 0.573841
0.553901 -30.1218 0.574275
0.554335 -30.0724 0.574275
0.554768 -30.0232 0.574708
0.555202 -29.9741 0.575142
0.555635 -29.9251 0.575575
0.556069 -29.8763 0.575575
0.556502 -29.8276 0.576009
0.556936  -29.779 0.576442
0.557369 -29.7305 0.576442
0.557803 -29.6822 0.576876
0.558236  -29.634 0.577309
 0.55867 -29.5859 0.577743
0.559103  -29.538 0.577743
0.559537 -29.4901 0.578176
 0.55997 -29.4424  0.57861
0.560403 -29.3949  0.57861
0.560837 -29.3474 0.579043
 0.56127 -29.3001 0.579476
0.561704 -29.2529  0.57991
0.562137 -29.2058  0.57991
0.562571 -29.1588 0.580343
0.563004  -29.112 0.580777
0.563438 -29.0653 0.580777
0.563871 -29.0187  0.58121
0.564305 -28.9722 0.581644
0.564738 -28.9258 0.582077
0.565172 -28.8796 0.582077
0.565605 -28.8335 0.582511
0.566039 -28.7875 0.582944
0.566472 -28.7416 0.582944
0.566906 -28.6958 0.583378
0.567339 -28.6502 0.583811
0.567773 -28.6047 0.584245
0.568206 -28.5593 0.584245
 0.56864 -28.5139 0.584678
0.569073 -28.4688 0.585112
0.569507 -28.4237 0.585545
 0.56994 -28.3788 0.585545
0.570373 -28.3339 0.585979
0.570807 -28.2892 0.586412
 0.57124 -28.2446 0.586846
0.571674    -28.2 0.586846
0.572107 -28.1556 0.587279
0.572541 -28.1113 0.587713
0.572974  -28.067 0.588146
0.573408 -28.0229 0.588146
0.573841 -27.9789  0.58858
0.574275 -27.9349 0.589013
0.574708 -27.8911 0.589446
0.575142 -27.8474 0.589446
0.575575 -27.8038  0.58988
0.576009 -27.7602 0.590313
0.576442 -27.7168 0.590747
0.576876 -27.6734  0.59118
0.577309 -27.6302  0.59118
0.577743  -27.587 0.591614
0.578176  -27.544 0.592047
 0.57861  -27.501 0.592481
0.579043 -27.4582 0.592914
0.579476 -27.4154 0.592914
 0.57991 -27.3727 0.593348
0.580343 -27.3301 0.593781
0.580777 -27.2877 0.594215
 0.58121 -27.2453 0.594215
0.581644  -27.203 0.594648
0.582077 -27.1608 0.595082
0.582511 -27.1187 0.595515
0.582944 -27.0767 0.595515
0.583378 -27.0347 0.595949
0.583811 -26.9929 0.596382
0.584245 -26.9512 0.596816
0.584678 -26.9095 0.597249
0.585112  -26.868 0.597249
0.585545 -26.8265 0.597683
0.585979 -26.7851 0.598116
0.586412 -26.7438  0.59855
0.586846 -26.7027  0.59855
0.587279 -26.6616 0.598983
0.587713 -26.6205 0.599416
0.588146 -26.5796  0.59985
 0.58858 -26.5388 0.600283
0.589013  -26.498 0.600283
0.589446 -26.4574 0.600717
 0.58988 -26.4168  0.60115
0.590313 -26.3763 0.601584
0.590747  -26.336 0.601584
 0.59118 -26.2956 0.602017
0.591614 -26.2554 0.602451
0.592047 -26.2153 0.602884
0.592481 -26.1753 0.603318
0.592914 -26.1353 0.603318
0.593348 -26.0954 0.603751
0.593781 -26.0556 0.604185
0.594215 -26.0159 0.604618
0.594648 -25.9763 0.605052
0.595082 -25.9368 0.605052
0.595515 -25.8973 0.605485
0.595949  -25.858 0.605919
0.596382 -25.8187 0.606352
0.596816 -25.7795 0.606352
0.597249 -25.7404 0.606786
0.597683 -25.7014 0.607219
0.598116 -25.6624 0.607653
 0.59855 -25.6236 0.608086
0.598983 -25.5848 0.608086
0.599416 -25.5461  0.60852
 0.59985 -25.5075 0.608953
0.600283 -25.4689 0.609386
0.600717 -25.4305 0.609386
 0.60115 -25.3921  0.60982
0.601584 -25.3538 0.610253
0.602017 -25.3156 0.610687
0.602451 -25.2775  0.61112
0.602884 -25.2395  0.61112
0.603318 -25.2015 0.611554
0.603751 -25.1636 0.611987
0.604185 -25.1258 0.612421
0.604618 -25.0881 0.612854
0.605052 -25.0504 0.612854
0.605485 -25.0129 0.613288
0.605919 -24.9754 0.613721
0.606352  -24.938 0.614155
0.606786 -24.9006 0.614155
0.607219 -24.8634 0.614588
0.607653 -24.8262 0.615022
0.608086 -24.7891 0.615455
 0.60852 -24.7521 0.615889
0.608953 -24.7151 0.615889
0.609386 -24.6782 0.616322
 0.60982 -24.6414 0.616756
0.610253 -24.6047 0.617189
0.610687 -24.5681 0.617623
 0.61112 -24.5315 0.617623
0.611554  -24.495 0.618056
0.611987 -24.4586 0.618489
0.612421 -24.4223 0.618923
0.612854 -24.3861 0.619356
0.613288 -24.3498 0.619356
0.613721 -24.3137  0.61979
0.614155 -24.2777 0.620223
0.614588 -24.2417 0.620657
0.615022 -24.2058 0.620657
0.615455   -24.17  0.62109
0.615889 -24.1343 0.621524
0.616322 -24.0986 0.621957
0.616756  -24.063 0.622391
0.617189 -24.0275 0.622391
0.617623  -23.992 0.622824
0.618056 -23.9567 0.623258
0.618489 -23.9214 0.623691
0.618923 -23.8861 0.623691
0.619356  -23.851 0.624125
 0.61979 -23.8159 0.624558
0.620223 -23.7808 0.624992
0.620657 -23.7459 0.625425
 0.62109  -23.711 0.625425
0.621524 -23.6762 0.625859
0.621957 -23.6415 0.626292
0.622391 -23.6068 0.626726
0.622824 -23.5722 0.627159
0.623258 -23.5377 0.627159
0.623691 -23.5032 0.627593
0.624125 -23.4688 0.628026
0.624558 -23.4345 0.628459
0.624992 -23.4003 0.628459
0.625425 -23.3661 0.628893
0.625859  -23.332 0.629326
0.626292 -23.2979  0.62976
0.626726  -23.264 0.630193
0.627159 -23.2301 0.630193
0.627593 -23.1962 0.630627
0.628026 -23.1624  0.63106
0.628459 -23.1288 0.631494
0.628893 -23.0951 0.631927
0.629326 -23.0616 0.631927
 0.62976  -23.028 0.632361
0.630193 -22.9946 0.632794
0.630627 -22.9612 0.633228
 0.63106  -22.928 0.633661
0.631494 -22.8947 0.633661
0.631927 -22.8615 0.634095
0.632361 -22.8284 0.634528
0.632794 -22.7954 0.634962
0.633228 -22.7624 0.634962
0.633661 -22.7295 0.635395
0.634095 -22.6967 0.635829
0.634528 -22.6639 0.636262
0.634962 -22.6312 0.636696
0.635395 -22.5986 0.636696
0.635829  -22.566 0.637129
0.636262 -22.5334 0.637563
0.636696  -22.501 0.637996
0.637129 -22.4686 0.638429
0.637563 -22.4363 0.638429
0.637996  -22.404 0.638863
0.638429 -22.3718 0.639296
0.638863 -22.3397  0.63973
0.639296 -22.3076 0.640163
 0.63973 -22.2756 0.640163
0.640163 -22.2436 0.640597
0.640597 -22.2117  0.64103
 0.64103 -22.1799 0.641464
0.641464 -22.1482 0.641897
0.641897 -22.1165 0.641897
0.642331 -22.0848 0.642331
0.642764 -22.0532 0.642764
0.643198 -22.0217 0.643198
0.643631 -21.9903 0.643198
0.644065 -21.9589 0.643631
0.644498 -21.9275 0.644065
0.644932 -21.8963 0.644498
0.645365 -21.8651 0.644932
0.645799 -21.8339 0.644932
0.646232 -21.8028 0.645365
0.646666 -21.7718 0.645799
0.647099 -21.7408 0.646232
0.647533 -21.7099 0.646666
0.647966  -21.679 0.646666
0.648399 -21.6482 0.647099
0.648833 -21.6175 0.647533
0.649266 -21.5868 0.647966
  0.6497 -21.5562 0.648399
0.650133 -21.5257 0.648399
0.650567 -21.4952 0.648833
   0.651 -21.4647 0.649266
0.651434 -21.4344   0.6497
0.651867 -21.4041 0.650133
0.652301 -21.3738 0.650133
0.652734 -21.3436 0.650567
0.653168 -21.3134    0.651
0.653601 -21.2833 0.651434
0.654035 -21.2533 0.651867
0.654468 -21.2233 0.651867
0.654902 -21.1934 0.652301
0.655335 -21.1636 0.652734
0.655769 -21.1338 0.653168
0.656202  -21.104 0.653168
0.656636 -21.0743 0.653601
0.657069 -21.0447 0.654035
0.657503 -21.0151 0.654468
0.657936 -20.9856 0.654902
0.658369 -20.9562 0.654902
0.658803 -20.9267 0.655335
0.659236 -20.8974 0.655769
 0.65967 -20.8681 0.656202
0.660103 -20.8388 0.656636
0.660537 -20.8097 0.656636
 0.66097 -20.7805 0.657069
0.661404 -20.7515 0.657503
0.661837 -20.7224 0.657936
0.662271 -20.6935 0.658369
0.662704 -20.6645 0.658369
0.663138 -20.6357 0.658803
0.663571 -20.6069 0.659236
0.664005 -20.5781  0.65967
0.664438 -20.5495 0.660103
0.664872 -20.5208 0.660103
0.665305 -20.4922 0.660537
0.665739 -20.4637  0.66097
0.666172 -20.4352 0.661404
0.666606 -20.4068 0.661404
0.667039 -20.3784 0.661837
0.667472 -20.3501 0.662271
0.667906 -20.3218 0.662704
0.668339 -20.2936 0.663138
0.668773 -20.2654 0.663571
0.669206 -20.2373 0.663571
 0.66964 -20.2092 0.664005
0.670073 -20.1812 0.664438
0.670507 -20.1533 0.664872
 0.67094 -20.1254 0.664872
0.671374 -20.0975 0.665305
0.671807 -20.0697 0.665739
0.672241  -20.042 0.666172
0.672674 -20.0143 0.666606
0.673108 -19.9867 0.666606
0.673541 -19.9591 0.667039
0.673975 -19.9315 0.667472
0.674408  -19.904 0.667906
0.674842 -19.8766 0.668339
0.675275 -19.8492 0.668339
0.675709 -19.8219 0.668773
0.676142 -19.7946 0.669206
0.676576 -19.7673  0.66964
0.677009 -19.7402 0.670073
