 kgrid  ValNew  Policy 
    0.85 -24.9473        0
0.850015 -24.9453        0
 0.85003 -24.9433        0
0.850045 -24.9413        0
 0.85006 -24.9393        0
0.850075 -24.9373        0
 0.85009 -24.9353        0
0.850105 -24.9333        0
 0.85012 -24.9313        0
0.850135 -24.9293        0
 0.85015 -24.9273        0
0.850165 -24.9253        0
 0.85018 -24.9233        0
0.850195 -24.9214        0
 0.85021 -24.9194        0
0.850225 -24.9174        0
 0.85024 -24.9154        0
0.850255 -24.9134        0
 0.85027 -24.9114        0
0.850285 -24.9094        0
  0.8503 -24.9074        0
0.850315 -24.9054        0
 0.85033 -24.9034        0
0.850345 -24.9015        0
 0.85036 -24.8995        0
0.850375 -24.8975        0
 0.85039 -24.8955        0
0.850405 -24.8935        0
 0.85042 -24.8915        0
0.850435 -24.8895        0
 0.85045 -24.8876        0
0.850465 -24.8856        0
 0.85048 -24.8836        0
0.850495 -24.8816        0
 0.85051 -24.8796        0
0.850525 -24.8776        0
 0.85054 -24.8757        0
0.850555 -24.8737        0
 0.85057 -24.8717        0
0.850585 -24.8697        0
  0.8506 -24.8677        0
0.850615 -24.8657        0
 0.85063 -24.8638        0
0.850645 -24.8618        0
 0.85066 -24.8598        0
0.850675 -24.8578        0
 0.85069 -24.8559        0
0.850705 -24.8539        0
 0.85072 -24.8519        0
0.850735 -24.8499        0
 0.85075 -24.8479        0
0.850765  -24.846        0
 0.85078  -24.844        0
0.850795  -24.842        0
 0.85081   -24.84        0
0.850825 -24.8381        0
 0.85084 -24.8361        0
0.850855 -24.8341        0
 0.85087 -24.8322        0
0.850885 -24.8302        0
  0.8509 -24.8282        0
0.850915 -24.8262        0
 0.85093 -24.8243        0
0.850945 -24.8223        0
 0.85096 -24.8203        0
0.850975 -24.8184        0
 0.85099 -24.8164        0
0.851005 -24.8144        0
 0.85102 -24.8124        0
0.851035 -24.8105        0
 0.85105 -24.8085        0
0.851065 -24.8065        0
 0.85108 -24.8046        0
0.851095 -24.8026        0
 0.85111 -24.8006        0
0.851125 -24.7987        0
 0.85114 -24.7967        0
0.851155 -24.7948        0
 0.85117 -24.7928        0
0.851185 -24.7908        0
  0.8512 -24.7889        0
0.851215 -24.7869        0
 0.85123 -24.7849        0
0.851245  -24.783        0
 0.85126  -24.781        0
0.851275 -24.7791        0
 0.85129 -24.7771        0
0.851305 -24.7751        0
 0.85132 -24.7732        0
0.851335 -24.7712        0
 0.85135 -24.7693        0
0.851365 -24.7673        0
 0.85138 -24.7653        0
0.851395 -24.7634        0
 0.85141 -24.7614        0
0.851425 -24.7595        0
 0.85144 -24.7575        0
0.851455 -24.7556        0
 0.85147 -24.7536        0
0.851485 -24.7516        0
  0.8515 -24.7497        0
0.851515 -24.7477        0
 0.85153 -24.7458        0
0.851545 -24.7438        0
 0.85156 -24.7419        0
0.851575 -24.7399        0
 0.85159  -24.738        0
0.851605  -24.736        0
 0.85162 -24.7341        0
0.851635 -24.7321        0
 0.85165 -24.7302        0
0.851665 -24.7282        0
 0.85168 -24.7263        0
0.851695 -24.7243        0
 0.85171 -24.7224        0
0.851725 -24.7204        0
 0.85174 -24.7185        0
0.851755 -24.7165        0
 0.85177 -24.7146        0
0.851785 -24.7126        0
  0.8518 -24.7107        0
0.851815 -24.7087        0
 0.85183 -24.7068        0
0.851845 -24.7048        0
 0.85186 -24.7029        0
0.851875  -24.701        0
 0.85189  -24.699        0
0.851905 -24.6971        0
 0.85192 -24.6951        0
0.851935 -24.6932        0
 0.85195 -24.6912        0
0.851965 -24.6893        0
 0.85198 -24.6874        0
0.851995 -24.6854        0
 0.85201 -24.6835        0
0.852025 -24.6815        0
 0.85204 -24.6796        0
0.852055 -24.6777        0
 0.85207 -24.6757        0
0.852085 -24.6738        0
  0.8521 -24.6718        0
0.852115 -24.6699        0
 0.85213  -24.668        0
0.852145  -24.666        0
 0.85216 -24.6641        0
0.852175 -24.6622        0
 0.85219 -24.6602        0
0.852205 -24.6583        0
 0.85222 -24.6564        0
0.852235 -24.6544        0
 0.85225 -24.6525        0
0.852265 -24.6506        0
 0.85228 -24.6486        0
0.852295 -24.6467        0
 0.85231 -24.6448        0
0.852325 -24.6428        0
 0.85234 -24.6409        0
0.852355  -24.639        0
 0.85237  -24.637        0
0.852385 -24.6351        0
  0.8524 -24.6332        0
0.852415 -24.6312        0
 0.85243 -24.6293        0
0.852445 -24.6274        0
 0.85246 -24.6255        0
0.852475 -24.6235        0
 0.85249 -24.6216        0
0.852505 -24.6197        0
 0.85252 -24.6178        0
0.852535 -24.6158        0
 0.85255 -24.6139        0
0.852565  -24.612        0
 0.85258 -24.6101        0
0.852595 -24.6081        0
 0.85261 -24.6062        0
0.852625 -24.6043        0
 0.85264 -24.6024        0
0.852655 -24.6004        0
 0.85267 -24.5985        0
0.852685 -24.5966        0
  0.8527 -24.5947        0
0.852715 -24.5928        0
 0.85273 -24.5908        0
0.852745 -24.5889        0
 0.85276  -24.587        0
0.852775 -24.5851        0
 0.85279 -24.5832        0
0.852805 -24.5812        0
 0.85282 -24.5793        0
0.852835 -24.5774        0
 0.85285 -24.5755        0
0.852865 -24.5736        0
 0.85288 -24.5717        0
0.852895 -24.5697        0
 0.85291 -24.5678        0
0.852925 -24.5659        0
 0.85294  -24.564        0
0.852955 -24.5621        0
 0.85297 -24.5602        0
0.852985 -24.5583        0
   0.853 -24.5563        0
0.853015 -24.5544        0
 0.85303 -24.5525        0
0.853045 -24.5506        0
 0.85306 -24.5487        0
0.853075 -24.5468        0
 0.85309 -24.5449        0
0.853105  -24.543        0
