 kgrid  ValNew  Policy 
    0.85  -36.105        0
0.850015 -36.1037        0
 0.85003 -36.1023        0
0.850045  -36.101        0
 0.85006 -36.0996        0
0.850075 -36.0983        0
 0.85009 -36.0969        0
0.850105 -36.0956        0
 0.85012 -36.0943        0
0.850135 -36.0929        0
 0.85015 -36.0916        0
0.850165 -36.0902        0
 0.85018 -36.0889        0
0.850195 -36.0875        0
 0.85021 -36.0862        0
0.850225 -36.0849        0
 0.85024 -36.0835        0
0.850255 -36.0822        0
 0.85027 -36.0808        0
0.850285 -36.0795        0
  0.8503 -36.0782        0
0.850315 -36.0768        0
 0.85033 -36.0755        0
0.850345 -36.0741        0
 0.85036 -36.0728        0
0.850375 -36.0714        0
 0.85039 -36.0701        0
0.850405 -36.0688        0
 0.85042 -36.0674        0
0.850435 -36.0661        0
 0.85045 -36.0647        0
0.850465 -36.0634        0
 0.85048 -36.0621        0
0.850495 -36.0607        0
 0.85051 -36.0594        0
0.850525  -36.058        0
 0.85054 -36.0567        0
0.850555 -36.0554        0
 0.85057  -36.054        0
0.850585 -36.0527        0
  0.8506 -36.0513        0
0.850615   -36.05        0
 0.85063 -36.0487        0
0.850645 -36.0473        0
 0.85066  -36.046        0
0.850675 -36.0446        0
 0.85069 -36.0433        0
0.850705  -36.042        0
 0.85072 -36.0406        0
0.850735 -36.0393        0
 0.85075 -36.0379        0
0.850765 -36.0366        0
 0.85078 -36.0353        0
0.850795 -36.0339        0
 0.85081 -36.0326        0
0.850825 -36.0312        0
 0.85084 -36.0299        0
0.850855 -36.0286        0
 0.85087 -36.0272        0
0.850885 -36.0259        0
  0.8509 -36.0246        0
0.850915 -36.0232        0
 0.85093 -36.0219        0
0.850945 -36.0205        0
 0.85096 -36.0192        0
0.850975 -36.0179        0
 0.85099 -36.0165        0
0.851005 -36.0152        0
 0.85102 -36.0139        0
0.851035 -36.0125        0
 0.85105 -36.0112        0
0.851065 -36.0098        0
 0.85108 -36.0085        0
0.851095 -36.0072        0
 0.85111 -36.0058        0
0.851125 -36.0045        0
 0.85114 -36.0032        0
0.851155 -36.0018        0
 0.85117 -36.0005        0
0.851185 -35.9992        0
  0.8512 -35.9978        0
0.851215 -35.9965        0
 0.85123 -35.9952        0
0.851245 -35.9938        0
 0.85126 -35.9925        0
0.851275 -35.9911        0
 0.85129 -35.9898        0
0.851305 -35.9885        0
 0.85132 -35.9871        0
0.851335 -35.9858        0
 0.85135 -35.9845        0
0.851365 -35.9831        0
 0.85138 -35.9818        0
0.851395 -35.9805        0
 0.85141 -35.9791        0
0.851425 -35.9778        0
 0.85144 -35.9765        0
0.851455 -35.9751        0
 0.85147 -35.9738        0
0.851485 -35.9725        0
  0.8515 -35.9711        0
0.851515 -35.9698        0
 0.85153 -35.9685        0
0.851545 -35.9671        0
 0.85156 -35.9658        0
0.851575 -35.9645        0
 0.85159 -35.9631        0
