 kgrid  ValNew  Policy 
     0.55  -30.7289      0.55
 0.551301  -30.4928      0.55
 0.552603  -30.2616      0.55
 0.553904  -30.0352      0.55
 0.555205  -29.8135      0.55
 0.556507  -29.5963      0.55
 0.557808  -29.3836      0.55
 0.559109  -29.1752      0.55
  0.56041   -28.971      0.55
 0.561712  -28.7709      0.55
 0.563013  -28.5748      0.55
 0.564314  -28.3827      0.55
 0.565616  -28.1944      0.55
 0.566917  -28.0099      0.55
 0.568218  -27.8289      0.55
  0.56952  -27.6516      0.55
 0.570821  -27.4766  0.551301
 0.572122  -27.3032  0.551301
 0.573423  -27.1311  0.552603
 0.574725  -26.9616  0.553904
 0.576026  -26.7926  0.553904
 0.577327   -26.626  0.555205
 0.578629  -26.4608  0.555205
  0.57993  -26.2971  0.556507
 0.581231  -26.1355  0.556507
 0.582533  -25.9745  0.557808
 0.583834  -25.8159  0.559109
 0.585135  -25.6583  0.559109
 0.586436  -25.5022   0.56041
 0.587738   -25.348   0.56041
 0.589039  -25.1944  0.561712
  0.59034  -25.0427  0.563013
 0.591642  -24.8924  0.563013
 0.592943   -24.743  0.564314
 0.594244  -24.5957  0.565616
 0.595546   -24.449  0.565616
 0.596847  -24.3039  0.566917
 0.598148  -24.1603  0.566917
 0.599449  -24.0175  0.568218
 0.600751  -23.8765   0.56952
 0.602052  -23.7364   0.56952
 0.603353  -23.5975  0.570821
 0.604655  -23.4603  0.570821
 0.605956  -23.3236  0.572122
 0.607257  -23.1885  0.573423
 0.608559  -23.0546  0.573423
  0.60986  -22.9216  0.574725
 0.611161  -22.7902  0.576026
 0.612462  -22.6595  0.576026
 0.613764  -22.5299  0.577327
 0.615065  -22.4018  0.578629
 0.616366  -22.2741  0.578629
 0.617668  -22.1477   0.57993
 0.618969  -22.0227  0.581231
  0.62027   -21.898  0.581231
 0.621572  -21.7747  0.582533
 0.622873  -21.6526  0.582533
 0.624174  -21.5309  0.583834
 0.625475  -21.4106  0.585135
 0.626777  -21.2913  0.585135
 0.628078  -21.1726  0.586436
 0.629379  -21.0551  0.587738
 0.630681  -20.9385  0.587738
 0.631982  -20.8226  0.589039
 0.633283  -20.7079   0.59034
 0.634585   -20.594   0.59034
 0.635886  -20.4809  0.591642
 0.637187  -20.3689  0.592943
 0.638488  -20.2576  0.592943
  0.63979   -20.147  0.594244
 0.641091  -20.0373  0.595546
 0.642392  -19.9285  0.595546
 0.643694  -19.8201  0.596847
 0.644995  -19.7127  0.598148
 0.646296  -19.6063  0.599449
 0.647598  -19.5002  0.599449
 0.648899  -19.3951  0.600751
   0.6502  -19.2908  0.602052
 0.651502  -19.1871  0.602052
 0.652803  -19.0841  0.603353
 0.654104   -18.982  0.604655
 0.655405  -18.8805  0.604655
 0.656707  -18.7797  0.605956
 0.658008  -18.6796  0.607257
 0.659309  -18.5804  0.607257
 0.660611  -18.4815  0.608559
 0.661912  -18.3835   0.60986
 0.663213  -18.2864   0.60986
 0.664515  -18.1896  0.611161
 0.665816  -18.0936  0.612462
 0.667117  -17.9985  0.613764
 0.668418  -17.9037  0.613764
  0.66972  -17.8096  0.615065
 0.671021  -17.7164  0.616366
 0.672322  -17.6237  0.616366
