 kgrid  ValNew  Policy 
      0.55   -17.7557       0.55
  0.550013   -17.7526       0.55
  0.550026   -17.7495       0.55
  0.550039   -17.7464       0.55
  0.550052   -17.7433       0.55
  0.550065   -17.7402       0.55
  0.550078   -17.7371       0.55
  0.550091    -17.734       0.55
  0.550104   -17.7309       0.55
  0.550117   -17.7278       0.55
   0.55013   -17.7247       0.55
  0.550143   -17.7216       0.55
  0.550156   -17.7185       0.55
  0.550169   -17.7154       0.55
  0.550182   -17.7123       0.55
  0.550195   -17.7093       0.55
  0.550208   -17.7062       0.55
  0.550221   -17.7031       0.55
  0.550234      -17.7       0.55
  0.550247   -17.6969       0.55
   0.55026   -17.6938       0.55
  0.550273   -17.6907       0.55
  0.550286   -17.6876       0.55
  0.550299   -17.6846       0.55
  0.550312   -17.6815       0.55
  0.550325   -17.6784       0.55
  0.550338   -17.6753       0.55
  0.550351   -17.6722       0.55
  0.550364   -17.6691       0.55
  0.550377   -17.6661       0.55
   0.55039    -17.663       0.55
  0.550403   -17.6599       0.55
  0.550416   -17.6568       0.55
  0.550429   -17.6538       0.55
  0.550442   -17.6507       0.55
  0.550455   -17.6476       0.55
  0.550468   -17.6445       0.55
  0.550481   -17.6414       0.55
  0.550494   -17.6384       0.55
  0.550507   -17.6353       0.55
   0.55052   -17.6322       0.55
  0.550533   -17.6292       0.55
  0.550546   -17.6261       0.55
  0.550559    -17.623       0.55
  0.550572   -17.6199       0.55
  0.550585   -17.6169       0.55
  0.550598   -17.6138       0.55
  0.550611   -17.6107       0.55
  0.550624   -17.6077       0.55
  0.550637   -17.6046       0.55
   0.55065   -17.6015       0.55
  0.550663   -17.5985       0.55
  0.550676   -17.5954       0.55
  0.550689   -17.5923       0.55
  0.550702   -17.5893       0.55
  0.550715   -17.5862       0.55
  0.550728   -17.5831       0.55
  0.550741   -17.5801       0.55
  0.550754    -17.577       0.55
  0.550767    -17.574       0.55
   0.55078   -17.5709       0.55
  0.550793   -17.5678       0.55
  0.550806   -17.5648       0.55
  0.550819   -17.5617       0.55
  0.550832   -17.5587       0.55
  0.550845   -17.5556       0.55
  0.550858   -17.5526       0.55
  0.550871   -17.5495       0.55
  0.550884   -17.5465       0.55
  0.550897   -17.5434       0.55
   0.55091   -17.5403       0.55
  0.550923   -17.5373       0.55
  0.550936   -17.5342       0.55
  0.550949   -17.5312       0.55
  0.550962   -17.5281       0.55
  0.550975   -17.5251       0.55
  0.550988    -17.522       0.55
  0.551001    -17.519       0.55
  0.551014   -17.5159       0.55
  0.551027   -17.5129       0.55
   0.55104   -17.5099       0.55
  0.551053   -17.5068       0.55
  0.551066   -17.5038       0.55
  0.551079   -17.5007       0.55
  0.551092   -17.4977       0.55
  0.551105   -17.4946       0.55
  0.551118   -17.4916       0.55
  0.551131   -17.4885       0.55
  0.551144   -17.4855       0.55
  0.551157   -17.4825       0.55
   0.55117   -17.4794       0.55
  0.551183   -17.4764       0.55
  0.551196   -17.4733       0.55
  0.551209   -17.4703       0.55
  0.551222   -17.4673       0.55
  0.551235   -17.4642       0.55
  0.551248   -17.4612       0.55
  0.551261   -17.4582       0.55
  0.551274   -17.4551       0.55
  0.551287   -17.4521       0.55
    0.5513   -17.4491       0.55
  0.551313    -17.446       0.55
  0.551326    -17.443       0.55
  0.551339     -17.44       0.55
  0.551352   -17.4369       0.55
  0.551365   -17.4339       0.55
  0.551378   -17.4309       0.55
  0.551391   -17.4279       0.55
  0.551404   -17.4248       0.55
  0.551417   -17.4218       0.55
   0.55143   -17.4188       0.55
  0.551443   -17.4157       0.55
  0.551456   -17.4127       0.55
  0.551469   -17.4097       0.55
  0.551482   -17.4067       0.55
  0.551495   -17.4037       0.55
  0.551508   -17.4006       0.55
  0.551521   -17.3976       0.55
  0.551534   -17.3946       0.55
  0.551547   -17.3916       0.55
   0.55156   -17.3885       0.55
  0.551573   -17.3855       0.55
  0.551586   -17.3825       0.55
  0.551599   -17.3795       0.55
  0.551612   -17.3765       0.55
  0.551625   -17.3735       0.55
  0.551638   -17.3704       0.55
  0.551651   -17.3674       0.55
  0.551664   -17.3644       0.55
