 kgrid  ValNew  Policy 
      0.55   -9.58407       0.55
  0.551301   -9.43868       0.55
  0.552603   -9.29607       0.55
  0.553904   -9.15618       0.55
  0.555205   -9.01895       0.55
  0.556507   -8.88432       0.55
  0.557808   -8.75222       0.55
  0.559109   -8.62261       0.55
   0.56041   -8.49541       0.55
  0.561712   -8.37059       0.55
  0.563013   -8.24809       0.55
  0.564314   -8.12785       0.55
  0.565616   -8.00982       0.55
  0.566917   -7.89396       0.55
  0.568218   -7.78021       0.55
   0.56952   -7.66854       0.55
  0.570821   -7.55889       0.55
  0.572122   -7.45122       0.55
  0.573423   -7.34548       0.55
  0.574725   -7.24165       0.55
  0.576026   -7.13966       0.55
  0.577327   -7.03949       0.55
  0.578629    -6.9411       0.55
   0.57993   -6.84444       0.55
  0.581231   -6.74948       0.55
  0.582533   -6.65619       0.55
  0.583834   -6.56453       0.55
  0.585135   -6.47446       0.55
  0.586436   -6.38595       0.55
  0.587738   -6.29897       0.55
  0.589039   -6.21349       0.55
   0.59034   -6.12947       0.55
  0.591642   -6.04689       0.55
  0.592943   -5.96572       0.55
  0.594244   -5.88592       0.55
  0.595546   -5.80747       0.55
  0.596847   -5.73034       0.55
  0.598148    -5.6545       0.55
  0.599449   -5.57994       0.55
  0.600751   -5.50661       0.55
  0.602052    -5.4345       0.55
  0.603353   -5.36359       0.55
  0.604655   -5.29384       0.55
  0.605956   -5.22525       0.55
  0.607257   -5.15777       0.55
  0.608559    -5.0914       0.55
   0.60986    -5.0261       0.55
  0.611161   -4.96186       0.55
  0.612462   -4.89866       0.55
  0.613764   -4.83648       0.55
  0.615065   -4.77529       0.55
  0.616366   -4.71509       0.55
  0.617668   -4.65584       0.55
  0.618969   -4.59753       0.55
   0.62027   -4.54015       0.55
  0.621572   -4.48367       0.55
  0.622873   -4.42808       0.55
  0.624174   -4.37336       0.55
  0.625475   -4.31949       0.55
  0.626777   -4.26647       0.55
  0.628078   -4.21426       0.55
  0.629379   -4.16286       0.55
  0.630681   -4.11226       0.55
  0.631982   -4.06243       0.55
  0.633283   -4.01337       0.55
  0.634585   -3.96505       0.55
  0.635886   -3.91747       0.55
  0.637187   -3.87061       0.55
  0.638488   -3.82446       0.55
   0.63979   -3.77901       0.55
  0.641091   -3.73423       0.55
  0.642392   -3.69013       0.55
  0.643694   -3.64669       0.55
  0.644995   -3.60389       0.55
  0.646296   -3.56173       0.55
  0.647598   -3.52019       0.55
  0.648899   -3.47926       0.55
    0.6502   -3.43894       0.55
  0.651502   -3.39921       0.55
  0.652803   -3.36005       0.55
  0.654104   -3.32147       0.55
  0.655405   -3.28344       0.55
  0.656707   -3.24597       0.55
  0.658008   -3.20904       0.55
  0.659309   -3.17264       0.55
  0.660611   -3.13676       0.55
  0.661912   -3.10139       0.55
  0.663213   -3.06653       0.55
  0.664515   -3.03216       0.55
  0.665816   -2.99828       0.55
  0.667117   -2.96487       0.55
  0.668418   -2.93194       0.55
   0.66972   -2.89947       0.55
  0.671021   -2.86746       0.55
  0.672322   -2.83589       0.55
  0.673624   -2.80476       0.55
  0.674925   -2.77407       0.55
  0.676226   -2.74379       0.55
  0.677528   -2.71394       0.55
  0.678829   -2.68449       0.55
   0.68013   -2.65545       0.55
  0.681431   -2.62681       0.55
  0.682733   -2.59856       0.55
  0.684034   -2.57069       0.55
  0.685335    -2.5432       0.55
  0.686637   -2.51608       0.55
  0.687938   -2.48933       0.55
  0.689239   -2.46294       0.55
  0.690541    -2.4369       0.55
  0.691842    -2.4112       0.55
  0.693143   -2.38585       0.55
  0.694444   -2.36084       0.55
  0.695746   -2.33616       0.55
  0.697047   -2.31181       0.55
  0.698348   -2.28777       0.55
   0.69965   -2.26406       0.55
  0.700951   -2.24065       0.55
  0.702252   -2.21755       0.55
  0.703554   -2.19475       0.55
  0.704855   -2.17224       0.55
  0.706156   -2.15003       0.55
  0.707457   -2.12811       0.55
  0.708759   -2.10646       0.55
   0.71006    -2.0851       0.55
  0.711361   -2.06401       0.55
  0.712663   -2.04319       0.55
  0.713964   -2.02264       0.55
  0.715265   -2.00234       0.55
  0.716567   -1.98231       0.55
  0.717868   -1.96252       0.55
  0.719169   -1.94299       0.55
   0.72047    -1.9237       0.55
  0.721772   -1.90466       0.55
  0.723073   -1.88585       0.55
  0.724374   -1.86728       0.55
  0.725676   -1.84894       0.55
  0.726977   -1.83083       0.55
  0.728278   -1.81294       0.55
   0.72958   -1.79527       0.55
  0.730881   -1.77782       0.55
  0.732182   -1.76059       0.55
  0.733483   -1.74356       0.55
  0.734785   -1.72675       0.55
  0.736086   -1.71014       0.55
  0.737387   -1.69373       0.55
  0.738689   -1.67752       0.55
   0.73999    -1.6615       0.55
  0.741291   -1.64568       0.55
  0.742593   -1.63005       0.55
  0.743894   -1.61461       0.55
  0.745195   -1.59935       0.55
  0.746496   -1.58428       0.55
  0.747798   -1.56938       0.55
  0.749099   -1.55466       0.55
    0.7504   -1.54012       0.55
  0.751702   -1.52575       0.55
  0.753003   -1.51155       0.55
  0.754304   -1.49751       0.55
  0.755606   -1.48364       0.55
  0.756907   -1.46993       0.55
  0.758208   -1.45639       0.55
   0.75951     -1.443       0.55
  0.760811   -1.42976       0.55
  0.762112   -1.41668       0.55
  0.763413   -1.40375       0.55
  0.764715   -1.39097       0.55
  0.766016   -1.37834       0.55
  0.767317   -1.36585       0.55
  0.768619   -1.35351       0.55
   0.76992    -1.3413       0.55
  0.771221   -1.32924       0.55
  0.772523   -1.31731       0.55
  0.773824   -1.30552       0.55
  0.775125   -1.29386       0.55
  0.776426   -1.28233       0.55
  0.777728   -1.27093       0.55
  0.779029   -1.25966       0.55
   0.78033   -1.24852       0.55
  0.781632    -1.2375       0.55
  0.782933   -1.22661       0.55
  0.784234   -1.21583       0.55
  0.785536   -1.20518       0.55
  0.786837   -1.19464       0.55
  0.788138   -1.18422       0.55
  0.789439   -1.17392       0.55
  0.790741   -1.16373       0.55
  0.792042   -1.15365       0.55
  0.793343   -1.14368       0.55
  0.794645   -1.13382       0.55
  0.795946   -1.12406       0.55
  0.797247   -1.11442       0.55
  0.798549   -1.10488       0.55
   0.79985   -1.09544       0.55
  0.801151    -1.0861       0.55
  0.802452   -1.07686       0.55
  0.803754   -1.06773       0.55
  0.805055   -1.05869       0.55
  0.806356   -1.04975       0.55
  0.807658    -1.0409       0.55
  0.808959   -1.03215       0.55
